2001:129c:200:5::15                     # itibr.org.br
2001:12ff:0:2::95                       # certoouerrado.com.br
2001:1460:2:3:1c00:e2ff:fe00:3353       # soaptrip.nl
2001:1528:132:80::101:89                # golfczech.cz
2001:1528:181::223:82                   # smichovbike.cz
2001:15c8:10:61a1::1                    # fisal.nl
2001:1600:0:aaaa::2:12                  # chronosupport.fr
2001:1600:0:aaaa::2:14                  # disnai.fr
2001:1600:0:aaaa::80:24                 # houdebert.com
2001:1600:0:aaaa::80:3a                 # karminis.ch
2001:1600:0:aaaa::80:41                 # spindora.fr
2001:1600:0:aaaa::80:4f                 # demo.habaneros.ch
2001:1600:0:aaaa::80:56                 # critairservice.fr
2001:1600:0:aaaa::80:57                 # bookingz.fr
2001:1600:0:aaaa::80:5b                 # jma-architecture.ch
2001:1600:0:aaaa::80:6                  # il-picchio.eu
2001:1600:0:aaaa::80:9                  # maxidigi.com
2001:1600:13:100:f816:3eff:fe09:b34e    # netflix-en-france.fr
2001:1600:13:100:f816:3eff:fe14:2064    # newprom.lu
2001:1600:13:100:f816:3eff:fea0:1ae7    # madskis.com
2001:1600:13:100:f816:3eff:feaa:387b    # universalstudioshollywood.fr
2001:1600:13:100:f816:3eff:fec3:29d1    # arbre-et-fleur.fr
2001:1600:13:102:f816:3eff:febe:e397    # tennis-bandol.fr
2001:1600:13:102:f816:3eff:febf:4299    # 1web.me
2001:1600:4:11::12                      # h2o-spirit.ch
2001:1600:4:11::177                     # terecon.ch
2001:1600:4:11::bf                      # renatabosco.ch
2001:1600:4:13:1a66:daff:fe5e:88bd      # zestsolutions.ch
2001:1600:4:13:1a66:daff:fea3:f607      # hasimja.pristine-tech.com
2001:1600:4:13:3648:edff:fef6:7680      # graphisland.ch
2001:1600:4:13:4ed9:8fff:fe76:51ff      # karlacontract.com
2001:1600:4:13:4ed9:8fff:fe9e:d695      # visugraph.eu
2001:1600:4:13:d294:66ff:fe1e:3e1c      # lespetitsplatsdetina.com
2001:1600:4:13:d294:66ff:fe25:ec49      # info-kundendienst.de
2001:1600:4:13:d294:66ff:fe7d:42eb      # dev.itecor.com
2001:1600:4:b:2eea:7fff:fe47:7311       # horizion.fr
2001:1600:4:b:2eea:7fff:fe58:f182       # afde.unairdedemo.com
2001:1600:4:b:2eea:7fff:fee7:aed0       # car.nathan-charvin.fr
2001:1600:4:b:2eea:7fff:fee7:cd38       # invitriol.be
2001:1600:4:b:4ed9:8fff:fe3c:c6c2       # pmefiduciaire.com
2001:1600:4:b:4ed9:8fff:fe76:6bca       # pourtapomme.ch
2001:1600:4:b:569f:35ff:fe14:3068       # benoitsavary.ch
2001:1640:5::2:4e                       # claus-trunk.de
2001:1640:5::2:55                       # vekis.de
2001:1810:4200:2::1                     # secure75.securewebsession.com
2001:1938:218::dead:beef                # spam404bl.com
2001:19f0:200:45af:225:90ff:fed3:1d86   # vertamedia.com
2001:19f0:4400:2c64:5400:4ff:fe99:3781  # discoverlive.site
2001:19f0:5:39fb:5400:4ff:fe7c:e4cc     # expagencia.com.br
2001:19f0:9002:1b90:5400:4ff:fe7c:e525  # expagencia.com.br
2001:19f0:ac00:3b82:5400:4ff:fe92:33b8  # ministrycanvapro.com
2001:1ab0:7e1e:151:62:109:154:163       # login.affiliatesit.cz
2001:1ab0:7e1e:151:62:109:155:89        # starkov115.cz
2001:1af8:4010:a03d::2                  # xcartpro.com
2001:1af8:4800:b001::babe:1             # a.eporner.com
2001:1af8:4800:b001::babe:10            # a.eporner.com
2001:1af8:4800:b001::babe:2             # a.eporner.com
2001:1af8:4800:b001::babe:3             # a.eporner.com
2001:1af8:4800:b001::babe:4             # a.eporner.com
2001:1af8:4800:b001::babe:5             # a.eporner.com
2001:1af8:4800:b001::babe:6             # a.eporner.com
2001:1af8:4800:b001::babe:7             # a.eporner.com
2001:1af8:4800:b001::babe:8             # a.eporner.com
2001:1af8:4800:b001::babe:9             # a.eporner.com
2001:1af8:4900:a031:3:0:4b15:124        # amazoncards.dlcodes.com
2001:1b60:3:34:3329:101:0:1             # stats.agrar.nu
2001:1bb0:e000:1e::481                  # beforce.ru
2001:1bb0:e000:1e::af2                  # kovkaplitka.ru
2001:240:2405:da28:4ff0:f8ed:45ed:8be6  # 0625.have8000.com
2001:4178:6:1299::1:248                 # versicherung-sparen.eu
2001:4188:2:600:10:10:34:36             # 2b2b.ir
2001:41d0:1004:142a::1                  # lucky7casino.fr
2001:41d0:1004:145b::                   # turbopaydayloan.com
2001:41d0:1004:218d::1                  # aninter.net
2001:41d0:1:1b00:188:165:143:3          # korpimaanvalo.fi
2001:41d0:1:1b00:213:186:33:18          # animoderne.com
2001:41d0:1:1b00:213:186:33:19          # 60gp.ovh.net
2001:41d0:1:1b00:213:186:33:2           # horisis.com
2001:41d0:1:1b00:213:186:33:4           # dgerard.com
2001:41d0:1:1b00:213:186:33:40          # institut-corps-a-ligne.fr
2001:41d0:1:1b00:213:186:33:87          # no-reply.fr
2001:41d0:1:1b00:87:98:247:87           # hera-personalleasing.de
2001:41d0:1:1b00:94:23:151:2            # unlockon.com
2001:41d0:202:100:145:239:192:227       # stats.ksearchnet.com
2001:41d0:202:100:91:134:128:127        # ideale-ds.eu
2001:41d0:203:5d60::                    # opencre.fr
2001:41d0:203:653::                     # bitcoinera.com
2001:41d0:203:879f::29                  # exoclick.com
2001:41d0:203:dee4:5:39:10:93           # anabel.in.ua
2001:41d0:26e:800::5                    # assurances-aac.fr
2001:41d0:270:2e00::1                   # techsmm.com
2001:41d0:2:7a98::1                     # i-reklama.sk
2001:41d0:2:aa3e::1                     # adstean.com
2001:41d0:2:b0d1::1                     # alfa.pics
2001:41d0:301:100:145:239:193:91        # stats.ksearchnet.com
2001:41d0:301:100:54:38:250:124         # rs.smc.tf
2001:41d0:301:11::100                   # solazzosrl.it
2001:41d0:301:11::24                    # savingsfelicitous.com
2001:41d0:301:11::30                    # keratech.net
2001:41d0:301:12::27                    # cyberpant.com
2001:41d0:301:3::26                     # fenicerosa.com
2001:41d0:301:3::27                     # 9adhity.com
2001:41d0:301:3::29                     # discord.si
2001:41d0:301:4::100                    # garrapucho.es
2001:41d0:301:4::28                     # naturadiet.com
2001:41d0:301:4::30                     # uwselectie.be
2001:41d0:301:4::31                     # suite58prive.com
2001:41d0:301:5::23                     # bartekzukiewicz.pl
2001:41d0:301:5::29                     # hempbio.pl
2001:41d0:301:5::30                     # cichodaje.pl
2001:41d0:301:5::31                     # gabinet-harmonia.pl
2001:41d0:301:7::100                    # butikyaya.pl
2001:41d0:301::100                      # actu24.online
2001:41d0:301::20                       # elreefgrain.com
2001:41d0:301::21                       # adapsante.fr
2001:41d0:301::23                       # bluenery.com
2001:41d0:301::26                       # conseiletbois.fr
2001:41d0:301::27                       # alternativeweb.fr
2001:41d0:301::28                       # airfrance-surbooking.fr
2001:41d0:301::29                       # ac-noumea.fr
2001:41d0:301::30                       # cict-pact-mali.org
2001:41d0:301::31                       # 4stablestick.fr
2001:41d0:302:1100::91e                 # sexadvertentiesite.nl
2001:41d0:303:1c2b::1                   # proxy.dzeio.com
2001:41d0:303:9036::                    # mail-notaires.fr
2001:41d0:304:100::45d1                 # analytics.cookiefirst.dev
2001:41d0:304:200::2602                 # vps-4f7bd7bb.vps.ovh.net
2001:41d0:305:1000::1cf8                # stats.macg.io
2001:41d0:305:2100::8712                # vps-4ce15e9a.vps.ovh.net
2001:41d0:306:2be::1                    # sponsoraszukam.pl
2001:41d0:401:3000::63b4                # jamais.ovh
2001:41d0:404:200::3dc3                 # domsub.net
2001:41d0:404:200::8b8e                 # mailzone.in
2001:41d0:601:1100::72d4                # e3ev.com
2001:41d0:602:1f97::                    # ukr-apteka.pp.ua
2001:41d0:602:3b8e::                    # strefamlodych.pl
2001:41d0:602:3baa::                    # mediae.pl
2001:41d0:602:43b6::                    # mygokerman.casacam.net
2001:41d0:fc16:fb00:a852:fb75:8365:8e4f # qooqle.fr
2001:470:142::127                       # piwik.fsf.org
2001:470:1:332::ef                      # ad-maven.xml.ak-is.net
2001:470:1:332::fe                      # ad-maven.xml.ak-is.net
2001:470:1:3a::14                       # ad.keenspace.com
2001:470:1f07:135:e63d:1aff:fe85:29d0   # ads.financialcontent.com
2001:470:1f07:135:e63d:1aff:fe85:8ac0   # tracker.financialcontent.com
2001:470:1f0a:716::2                    # livecounter.theyosh.nl
2001:470:1f0b:1744::243                 # smartbus.at
2001:4801:7901:0:214d:51b0:0:1a         # reimage.com
2001:4860:4802:32::15                   # 3dshipmodels.com
2001:4860:4802:32::177                  # gp.dejanews.com
2001:4860:4802:32::181                  # analytics.google.com
2001:4860:4802:32::1b                   # merchant-center-analytics.goog
2001:4860:4802:32::1d                   # app-ads-services.com
2001:4860:4802:32::223                  # firebaselogging.googleapis.com
2001:4860:4802:32::36                   # region1.google-analytics.com
2001:4860:4802:34::15                   # 3dshipmodels.com
2001:4860:4802:34::177                  # gp.dejanews.com
2001:4860:4802:34::181                  # analytics.google.com
2001:4860:4802:34::223                  # firebaselogging.googleapis.com
2001:4860:4802:34::36                   # region1.google-analytics.com
2001:4860:4802:36::15                   # 3dshipmodels.com
2001:4860:4802:36::177                  # gp.dejanews.com
2001:4860:4802:36::181                  # analytics.google.com
2001:4860:4802:36::223                  # firebaselogging.googleapis.com
2001:4860:4802:36::36                   # asia-northeast1-affiliate-pr.cloudfunctions.net
2001:4860:4802:38::15                   # 3dshipmodels.com
2001:4860:4802:38::177                  # gp.dejanews.com
2001:4860:4802:38::181                  # analytics.google.com
2001:4860:4802:38::223                  # firebaselogging.googleapis.com
2001:489a:3500:48::4                    # tmprod10067889ext.b2clogin.us
2001:489a:3500:48::5                    # tmprod10067889ext.b2clogin.us
2001:489a:3500:48::6                    # tmprod10067889ext.b2clogin.us
2001:489a:3500:48::7                    # tmprod10067889ext.b2clogin.us
2001:4998:124:1507::a000                # adtech.yahooinc.com
2001:4998:14:800::5000                  # ec.yimg.com
2001:4998:14:800::5001                  # ec.yimg.com
2001:4998:20:807::5                     # ec.yimg.com
2001:4998:20:807::6                     # ec.yimg.com
2001:4998:44:3304::3000                 # 3p-geo.yahoo.com
2001:4998:44:3507::4000                 # adtech.yahooinc.com
2001:4998:58:207::6000                  # 3p-geo.yahoo.com
2001:4998:60:807::1                     # ads.yahoo.com
2001:4998:60:807::2                     # ads.yahoo.com
2001:4b78:1001::1301                    # liibero.it
2001:4b78:1001::201                     # lericettedifrancy74.com
2001:4b78:1001::601                     # essereessenza.it
2001:4b78:1001::6601                    # oscarmariani.it
2001:4b78:1001::701                     # ilte.info
2001:4b78:2100:a::64                    # coachadvisor.it
2001:4b98:dc2:950::104                  # gembetoffermy2.com
2001:4b98:dc5:253::17                   # restaurant-lapasserelle.com
2001:4b98:e01::38                       # animations.appli.live
2001:4b99:1:253::10                     # idoneo-hair-studio.fr
2001:4b99:1:3:216:3eff:feeb:a807        # yoe.me
2001:4ba0:cafe:1f2::2                   # expertise-immobiliere-toulouse.fr
2001:4c28:3000:622:107:167:110:211      # merchandise.opera-api.com
2001:4c28:3000:622:107:167:110:216      # merchandise.opera-api.com
2001:4c40:a00:300:1::9                  # pmmblognoot.nl
2001:4d78:fe03:1c::e                    # piwik.openstreetmap.org
2001:558:fe21:42:96:114:124:40          # vod-dai-psn.gslb2.comcast.com
2001:608:e00:72::151:0                  # besenschek.de
2001:678:25c:2215::552                  # megaad.nz
2001:678:63c:0:9:5bd3:dc31:1            # zpafiska.pl
2001:678:63c:0:9:5bd3:dc33:1            # marekporwol.pl
2001:678:63c:0:9:5bd3:dc38:1            # psorismax.pl
2001:678:63c:0:9:5bd3:dc3a:1            # slawop.net
2001:678:63c:0:9:5bd3:dc6a:1            # ambasadarozrywki.pl
2001:678:63c:0:9:5bd3:dc6b:1            # strefa-filmu.pl
2001:678:63c:0:9:5bd3:de02:1            # beta.generator.smarthost.pl
2001:678:6d4:5130::aaaa:292             # yesilhayat.com
2001:67c:1740:9004::c1c8:2aa2           # lastmeasure.zoy.org
2001:67c:2070::105                      # pubg-arena.top
2001:67c:2070:c868::1                   # beautysalonboss.com
2001:67c:224:91::134                    # monster2.almamedia.fi
2001:67c:2294:1000::f196                # anapixel.marca.com
2001:67c:2294:1000::f197                # pixelcounter.marca.com
2001:67c:24f4:c601::c5:1                # seo-hit.cz
2001:67c:2730:1::5                      # oglasi.slo-tech.com
2001:67c:274:1313::1010                 # analytics-wpt.smhi.se
2001:67c:274:1313::208                  # analytics-smhise.smhi.se
2001:67c:288:32::182                    # mediamanif.org
2001:67c:2f4c:2::26                     # asxtech.com
2001:67c:2f4c:2::355                    # smallsrv.com
2001:67c:2f5c:2::389                    # afilliatetraff.com
2001:67c:2f5c:2::3e1                    # afilliateapp.com
2001:67c:2f5c:2::81d                    # advertising-cdn.com
2001:67c:38c::64                        # breakingnewsasia.com
2001:67c:38c::65                        # breakingnewsasia.com
2001:67c:68::21                         # ad.lupa.cz
2001:67c:68::24                         # ia.iinfo.cz
2001:67c:68::89                         # 4web.cz
2001:67c:6b0:171::97                    # kempensekranten.be
2001:67c:750::11                        # lnstagram.se
2001:67c:8d0::42:1ce                    # advancedanalytics-websocket-pri-001.hexaglobe.net
2001:67c:e94:0:1:5bef:c82c:1            # comap-control.fr
2001:67c:fbc:f800::239                  # webkamery-krkonose.cz
2001:6b0:30:1337:0:feed:babe:beef       # ipfs.best-practice.se
